"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	Deaths	Population	Crude Rate	% of Total Deaths
	"New Jersey"	"34"	"1984"	"1984"	"Male"	"M"	472	3616130	13.1	0.1%
	"New Jersey"	"34"	"1985"	"1985"	"Female"	"F"	124	3929570	3.2	0.0%
	"New Jersey"	"34"	"1985"	"1985"	"Male"	"M"	476	3644544	13.1	0.1%
	"New Jersey"	"34"	"1986"	"1986"	"Female"	"F"	111	3956089	2.8	0.0%
	"New Jersey"	"34"	"1986"	"1986"	"Male"	"M"	470	3675614	12.8	0.1%
	"New Jersey"	"34"	"1987"	"1987"	"Female"	"F"	119	3978952	3.0	0.0%
	"New Jersey"	"34"	"1987"	"1987"	"Male"	"M"	499	3703295	13.5	0.1%
	"New Jersey"	"34"	"1988"	"1988"	"Female"	"F"	107	3997935	2.7	0.0%
	"New Jersey"	"34"	"1988"	"1988"	"Male"	"M"	436	3727476	11.7	0.1%
	"New Jersey"	"34"	"1989"	"1989"	"Female"	"F"	66	4001833	1.6	0.0%
	"New Jersey"	"34"	"1989"	"1989"	"Male"	"M"	437	3738458	11.7	0.1%
	"New Jersey"	"34"	"1990"	"1990"	"Female"	"F"	103	3996960	2.6	0.0%
	"New Jersey"	"34"	"1990"	"1990"	"Male"	"M"	464	3738874	12.4	0.1%
	"New Jersey"	"34"	"1991"	"1991"	"Female"	"F"	101	4038320	2.5	0.0%
	"New Jersey"	"34"	"1991"	"1991"	"Male"	"M"	412	3779095	10.9	0.1%
	"New Jersey"	"34"	"1992"	"1992"	"Female"	"F"	94	4069391	2.3	0.0%
	"New Jersey"	"34"	"1992"	"1992"	"Male"	"M"	419	3812854	11.0	0.1%
	"New Jersey"	"34"	"1993"	"1993"	"Female"	"F"	118	4104194	2.9	0.0%
	"New Jersey"	"34"	"1993"	"1993"	"Male"	"M"	440	3846691	11.4	0.1%
	"New Jersey"	"34"	"1994"	"1994"	"Female"	"F"	116	4136386	2.8	0.0%
	"New Jersey"	"34"	"1994"	"1994"	"Male"	"M"	462	3881026	11.9	0.1%
	"New Jersey"	"34"	"1995"	"1995"	"Female"	"F"	112	4168271	2.7	0.0%
	"New Jersey"	"34"	"1995"	"1995"	"Male"	"M"	466	3916868	11.9	0.1%
	"New Jersey"	"34"	"1996"	"1996"	"Female"	"F"	132	4203119	3.1	0.0%
	"New Jersey"	"34"	"1996"	"1996"	"Male"	"M"	454	3950326	11.5	0.1%
	"New Jersey"	"34"	"1997"	"1997"	"Female"	"F"	130	4237402	3.1	0.0%
	"New Jersey"	"34"	"1997"	"1997"	"Male"	"M"	456	3985306	11.4	0.1%
	"New Jersey"	"34"	"1998"	"1998"	"Female"	"F"	111	4271437	2.6	0.0%
	"New Jersey"	"34"	"1998"	"1998"	"Male"	"M"	470	4021566	11.7	0.1%
	"New Mexico"	"35"	"1979"	"1979"	"Female"	"F"	54	650906	8.3	0.0%
	"New Mexico"	"35"	"1979"	"1979"	"Male"	"M"	186	632959	29.4	0.0%
	"New Mexico"	"35"	"1980"	"1980"	"Female"	"F"	44	662273	6.6	0.0%
	"New Mexico"	"35"	"1980"	"1980"	"Male"	"M"	183	643789	28.4	0.0%
	"New Mexico"	"35"	"1981"	"1981"	"Female"	"F"	52	677409	7.7	0.0%
	"New Mexico"	"35"	"1981"	"1981"	"Male"	"M"	187	657844	28.4	0.0%
	"New Mexico"	"35"	"1982"	"1982"	"Female"	"F"	59	693278	8.5	0.0%
	"New Mexico"	"35"	"1982"	"1982"	"Male"	"M"	211	673208	31.3	0.0%
	"New Mexico"	"35"	"1983"	"1983"	"Female"	"F"	47	707969	6.6	0.0%
	"New Mexico"	"35"	"1983"	"1983"	"Male"	"M"	201	688166	29.2	0.0%
	"New Mexico"	"35"	"1984"	"1984"	"Female"	"F"	46	719358	6.4	0.0%
	"New Mexico"	"35"	"1984"	"1984"	"Male"	"M"	208	698383	29.8	0.0%
	"New Mexico"	"35"	"1985"	"1985"	"Female"	"F"	61	730327	8.4	0.0%
	"New Mexico"	"35"	"1985"	"1985"	"Male"	"M"	193	709357	27.2	0.0%
	"New Mexico"	"35"	"1986"	"1986"	"Female"	"F"	51	742719	6.9	0.0%
	"New Mexico"	"35"	"1986"	"1986"	"Male"	"M"	236	720934	32.7	0.0%
	"New Mexico"	"35"	"1987"	"1987"	"Female"	"F"	65	750937	8.7	0.0%
	"New Mexico"	"35"	"1987"	"1987"	"Male"	"M"	236	728519	32.4	0.0%
	"New Mexico"	"35"	"1988"	"1988"	"Female"	"F"	80	757188	10.6	0.0%
	"New Mexico"	"35"	"1988"	"1988"	"Male"	"M"	264	733955	36.0	0.0%
	"New Mexico"	"35"	"1989"	"1989"	"Female"	"F"	57	764542	7.5	0.0%
	"New Mexico"	"35"	"1989"	"1989"	"Male"	"M"	241	740657	32.5	0.0%
	"New Mexico"	"35"	"1990"	"1990"	"Female"	"F"	58	770128	7.5	0.0%
	"New Mexico"	"35"	"1990"	"1990"	"Male"	"M"	225	745589	30.2	0.0%
	"New Mexico"	"35"	"1991"	"1991"	"Female"	"F"	54	789873	6.8	0.0%
	"New Mexico"	"35"	"1991"	"1991"	"Male"	"M"	229	766050	29.9	0.0%
	"New Mexico"	"35"	"1992"	"1992"	"Female"	"F"	55	809814	6.8	0.0%
	"New Mexico"	"35"	"1992"	"1992"	"Male"	"M"	248	786036	31.6	0.0%
	"New Mexico"	"35"	"1993"	"1993"	"Female"	"F"	74	830737	8.9	0.0%
	"New Mexico"	"35"	"1993"	"1993"	"Male"	"M"	213	806174	26.4	0.0%
	"New Mexico"	"35"	"1994"	"1994"	"Female"	"F"	64	853686	7.5	0.0%
	"New Mexico"	"35"	"1994"	"1994"	"Male"	"M"	239	829381	28.8	0.0%
	"New Mexico"	"35"	"1995"	"1995"	"Female"	"F"	52	872846	6.0	0.0%
	"New Mexico"	"35"	"1995"	"1995"	"Male"	"M"	245	847767	28.9	0.0%
	"New Mexico"	"35"	"1996"	"1996"	"Female"	"F"	56	889583	6.3	0.0%
	"New Mexico"	"35"	"1996"	"1996"	"Male"	"M"	262	863544	30.3	0.0%
	"New Mexico"	"35"	"1997"	"1997"	"Female"	"F"	58	901187	6.4	0.0%
	"New Mexico"	"35"	"1997"	"1997"	"Male"	"M"	242	873969	27.7	0.0%
	"New Mexico"	"35"	"1998"	"1998"	"Female"	"F"	48	911246	5.3	0.0%
	"New Mexico"	"35"	"1998"	"1998"	"Male"	"M"	249	883124	28.2	0.0%
	"New York"	"36"	"1979"	"1979"	"Female"	"F"	452	9255651	4.9	0.1%
	"New York"	"36"	"1979"	"1979"	"Male"	"M"	1211	8386984	14.4	0.2%
	"New York"	"36"	"1980"	"1980"	"Female"	"F"	471	9223961	5.1	0.1%
	"New York"	"36"	"1980"	"1980"	"Male"	"M"	1204	8345941	14.4	0.2%
	"New York"	"36"	"1981"	"1981"	"Female"	"F"	420	9224846	4.6	0.1%
	"New York"	"36"	"1981"	"1981"	"Male"	"M"	1137	8355766	13.6	0.2%
	"New York"	"36"	"1982"	"1982"	"Female"	"F"	290	9233383	3.1	0.0%
	"New York"	"36"	"1982"	"1982"	"Male"	"M"	1041	8372661	12.4	0.2%
	"New York"	"36"	"1983"	"1983"	"Female"	"F"	301	9274731	3.2	0.1%
	"New York"	"36"	"1983"	"1983"	"Male"	"M"	1053	8426064	12.5	0.2%
	"New York"	"36"	"1984"	"1984"	"Female"	"F"	345	9300018	3.7	0.1%
	"New York"	"36"	"1984"	"1984"	"Male"	"M"	1042	8460086	12.3	0.2%
	"New York"	"36"	"1985"	"1985"	"Female"	"F"	267	9317583	2.9	0.0%
	"New York"	"36"	"1985"	"1985"	"Male"	"M"	933	8494450	11.0	0.2%
	"New York"	"36"	"1986"	"1986"	"Female"	"F"	293	9332953	3.1	0.0%
	"New York"	"36"	"1986"	"1986"	"Male"	"M"	1066	8522666	12.5	0.2%
	"New York"	"36"	"1987"	"1987"	"Female"	"F"	293	9345728	3.1	0.0%
	"New York"	"36"	"1987"	"1987"	"Male"	"M"	954	8550659	11.2	0.2%
	"New York"	"36"	"1988"	"1988"	"Female"	"F"	271	9372826	2.9	0.0%
	"New York"	"36"	"1988"	"1988"	"Male"	"M"	929	8600819	10.8	0.2%
	"New York"	"36"	"1989"	"1989"	"Female"	"F"	337	9386094	3.6	0.1%
	"New York"	"36"	"1989"	"1989"	"Male"	"M"	1182	8634333	13.7	0.2%
	"New York"	"36"	"1990"	"1990"	"Female"	"F"	358	9374764	3.8	0.1%
	"New York"	"36"	"1990"	"1990"	"Male"	"M"	1195	8635975	13.8	0.2%
	"New York"	"36"	"1991"	"1991"	"Female"	"F"	330	9430249	3.5	0.1%
	"New York"	"36"	"1991"	"1991"	"Male"	"M"	1254	8700406	14.4	0.2%
	"New York"	"36"	"1992"	"1992"	"Female"	"F"	306	9484656	3.2	0.1%
	"New York"	"36"	"1992"	"1992"	"Male"	"M"	1226	8767955	14.0	0.2%
	"New York"	"36"	"1993"	"1993"	"Female"	"F"	261	9543957	2.7	0.0%
	"New York"	"36"	"1993"	"1993"	"Male"	"M"	1123	8838589	12.7	0.2%
	"New York"	"36"	"1994"	"1994"	"Female"	"F"	323	9585235	3.4	0.1%
	"New York"	"36"	"1994"	"1994"	"Male"	"M"	1175	8884186	13.2	0.2%
	"New York"	"36"	"1995"	"1995"	"Female"	"F"	268	9613760	2.8	0.0%
	"New York"	"36"	"1995"	"1995"	"Male"	"M"	1102	8920258	12.4	0.2%
	"New York"	"36"	"1996"	"1996"	"Female"	"F"	261	9644137	2.7	0.0%
	"New York"	"36"	"1996"	"1996"	"Male"	"M"	1066	8956926	11.9	0.2%
	"New York"	"36"	"1997"	"1997"	"Female"	"F"	290	9675560	3.0	0.0%
	"New York"	"36"	"1997"	"1997"	"Male"	"M"	1082	8992978	12.0	0.2%
	"New York"	"36"	"1998"	"1998"	"Female"	"F"	254	9717056	2.6	0.0%
	"New York"	"36"	"1998"	"1998"	"Male"	"M"	1110	9055301	12.3	0.2%
	"North Carolina"	"37"	"1979"	"1979"	"Female"	"F"	170	2986990	5.7	0.0%
	"North Carolina"	"37"	"1979"	"1979"	"Male"	"M"	537	2818303	19.1	0.1%
	"North Carolina"	"37"	"1980"	"1980"	"Female"	"F"	159	3028064	5.3	0.0%
	"North Carolina"	"37"	"1980"	"1980"	"Male"	"M"	498	2857392	17.4	0.1%
	"North Carolina"	"37"	"1981"	"1981"	"Female"	"F"	192	3067429	6.3	0.0%
	"North Carolina"	"37"	"1981"	"1981"	"Male"	"M"	564	2890967	19.5	0.1%
	"North Carolina"	"37"	"1982"	"1982"	"Female"	"F"	173	3102521	5.6	0.0%
	"North Carolina"	"37"	"1982"	"1982"	"Male"	"M"	626	2919723	21.4	0.1%
	"North Carolina"	"37"	"1983"	"1983"	"Female"	"F"	180	3128796	5.8	0.0%
	"North Carolina"	"37"	"1983"	"1983"	"Male"	"M"	568	2948773	19.3	0.1%
	"North Carolina"	"37"	"1984"	"1984"	"Female"	"F"	168	3174113	5.3	0.0%
	"North Carolina"	"37"	"1984"	"1984"	"Male"	"M"	643	2992403	21.5	0.1%
	"North Carolina"	"37"	"1985"	"1985"	"Female"	"F"	178	3221122	5.5	0.0%
	"North Carolina"	"37"	"1985"	"1985"	"Male"	"M"	604	3037857	19.9	0.1%
	"North Carolina"	"37"	"1986"	"1986"	"Female"	"F"	172	3257825	5.3	0.0%
	"North Carolina"	"37"	"1986"	"1986"	"Male"	"M"	598	3068372	19.5	0.1%
	"North Carolina"	"37"	"1987"	"1987"	"Female"	"F"	166	3302406	5.0	0.0%
	"North Carolina"	"37"	"1987"	"1987"	"Male"	"M"	618	3107892	19.9	0.1%
	"North Carolina"	"37"	"1988"	"1988"	"Female"	"F"	150	3343987	4.5	0.0%
	"North Carolina"	"37"	"1988"	"1988"	"Male"	"M"	637	3145382	20.3	0.1%
	"North Carolina"	"37"	"1989"	"1989"	"Female"	"F"	169	3387567	5.0	0.0%
	"North Carolina"	"37"	"1989"	"1989"	"Male"	"M"	702	3188252	22.0	0.1%
	"North Carolina"	"37"	"1990"	"1990"	"Female"	"F"	188	3416354	5.5	0.0%
	"North Carolina"	"37"	"1990"	"1990"	"Male"	"M"	741	3217152	23.0	0.1%
	"North Carolina"	"37"	"1991"	"1991"	"Female"	"F"	177	3493014	5.1	0.0%
	"North Carolina"	"37"	"1991"	"1991"	"Male"	"M"	667	3292996	20.3	0.1%
	"North Carolina"	"37"	"1992"	"1992"	"Female"	"F"	147	3548554	4.1	0.0%
	"North Carolina"	"37"	"1992"	"1992"	"Male"	"M"	713	3352172	21.3	0.1%
	"North Carolina"	"37"	"1993"	"1993"	"Female"	"F"	142	3622534	3.9	0.0%
	"North Carolina"	"37"	"1993"	"1993"	"Male"	"M"	647	3422585	18.9	0.1%
	"North Carolina"	"37"	"1994"	"1994"	"Female"	"F"	162	3696184	4.4	0.0%
	"North Carolina"	"37"	"1994"	"1994"	"Male"	"M"	735	3494077	21.0	0.1%
	"North Carolina"	"37"	"1995"	"1995"	"Female"	"F"	193	3774124	5.1	0.0%
	"North Carolina"	"37"	"1995"	"1995"	"Male"	"M"	715	3573306	20.0	0.1%
	"North Carolina"	"37"	"1996"	"1996"	"Female"	"F"	178	3852292	4.6	0.0%
	"North Carolina"	"37"	"1996"	"1996"	"Male"	"M"	730	3652998	20.0	0.1%
	"North Carolina"	"37"	"1997"	"1997"	"Female"	"F"	181	3926990	4.6	0.0%
	"North Carolina"	"37"	"1997"	"1997"	"Male"	"M"	725	3733867	19.4	0.1%
	"North Carolina"	"37"	"1998"	"1998"	"Female"	"F"	175	4001779	4.4	0.0%
	"North Carolina"	"37"	"1998"	"1998"	"Male"	"M"	682	3812779	17.9	0.1%
	"North Dakota"	"38"	"1979"	"1979"	"Female"	"F"	12	324483	3.7 (Unreliable)	0.0%
	"North Dakota"	"38"	"1979"	"1979"	"Male"	"M"	64	328934	19.5	0.0%
	"North Dakota"	"38"	"1980"	"1980"	"Female"	"F"	13	324668	4.0 (Unreliable)	0.0%
	"North Dakota"	"38"	"1980"	"1980"	"Male"	"M"	59	329087	17.9	0.0%
	"North Dakota"	"38"	"1981"	"1981"	"Female"	"F"	10	328671	3.0 (Unreliable)	0.0%
	"North Dakota"	"38"	"1981"	"1981"	"Male"	"M"	51	331887	15.4	0.0%
	"North Dakota"	"38"	"1982"	"1982"	"Female"	"F"	5	333268	1.5 (Unreliable)	0.0%
	"North Dakota"	"38"	"1982"	"1982"	"Male"	"M"	68	336635	20.2	0.0%
	"North Dakota"	"38"	"1983"	"1983"	"Female"	"F"	10	337317	3.0 (Unreliable)	0.0%
	"North Dakota"	"38"	"1983"	"1983"	"Male"	"M"	57	339796	16.8	0.0%
	"North Dakota"	"38"	"1984"	"1984"	"Female"	"F"	12	339031	3.5 (Unreliable)	0.0%
	"North Dakota"	"38"	"1984"	"1984"	"Male"	"M"	66	341281	19.3	0.0%
	"North Dakota"	"38"	"1985"	"1985"	"Female"	"F"	11	337651	3.3 (Unreliable)	0.0%
	"North Dakota"	"38"	"1985"	"1985"	"Male"	"M"	73	339202	21.5	0.0%
	"North Dakota"	"38"	"1986"	"1986"	"Female"	"F"	16	334201	4.8 (Unreliable)	0.0%
	"North Dakota"	"38"	"1986"	"1986"	"Male"	"M"	57	334569	17.0	0.0%
	"North Dakota"	"38"	"1987"	"1987"	"Female"	"F"	16	330098	4.8 (Unreliable)	0.0%
	"North Dakota"	"38"	"1987"	"1987"	"Male"	"M"	69	330310	20.9	0.0%
	"North Dakota"	"38"	"1988"	"1988"	"Female"	"F"	15	328121	4.6 (Unreliable)	0.0%
	"North Dakota"	"38"	"1988"	"1988"	"Male"	"M"	56	326762	17.1	0.0%
	"North Dakota"	"38"	"1989"	"1989"	"Male"	"M"	63	322144	19.6	0.0%
	"North Dakota"	"38"	"1990"	"1990"	"Male"	"M"	66	318004	20.8	0.0%
	"North Dakota"	"38"	"1991"	"1991"	"Female"	"F"	16	318986	5.0 (Unreliable)	0.0%
	"North Dakota"	"38"	"1991"	"1991"	"Male"	"M"	58	317186	18.3	0.0%
	"North Dakota"	"38"	"1992"	"1992"	"Female"	"F"	11	319987	3.4 (Unreliable)	0.0%
	"North Dakota"	"38"	"1992"	"1992"	"Male"	"M"	54	318588	16.9	0.0%
	"North Dakota"	"38"	"1993"	"1993"	"Female"	"F"	17	321308	5.3 (Unreliable)	0.0%
	"North Dakota"	"38"	"1993"	"1993"	"Male"	"M"	62	320175	19.4	0.0%
	"North Dakota"	"38"	"1994"	"1994"	"Male"	"M"	77	321932	23.9	0.0%
	"North Dakota"	"38"	"1995"	"1995"	"Female"	"F"	13	324417	4.0 (Unreliable)	0.0%
	"North Dakota"	"38"	"1995"	"1995"	"Male"	"M"	81	323602	25.0	0.0%
	"North Dakota"	"38"	"1996"	"1996"	"Female"	"F"	14	325667	4.3 (Unreliable)	0.0%
	"North Dakota"	"38"	"1996"	"1996"	"Male"	"M"	63	324896	19.4	0.0%
	"North Dakota"	"38"	"1997"	"1997"	"Female"	"F"	13	325380	4.0 (Unreliable)	0.0%
	"North Dakota"	"38"	"1997"	"1997"	"Male"	"M"	67	324572	20.6	0.0%
	"North Dakota"	"38"	"1998"	"1998"	"Male"	"M"	66	323244	20.4	0.0%
	"Ohio"	"39"	"1979"	"1979"	"Female"	"F"	383	5582758	6.9	0.1%
	"Ohio"	"39"	"1979"	"1979"	"Male"	"M"	989	5226275	18.9	0.2%
	"Ohio"	"39"	"1980"	"1980"	"Female"	"F"	310	5585926	5.5	0.1%
	"Ohio"	"39"	"1980"	"1980"	"Male"	"M"	978	5223422	18.7	0.2%
	"Ohio"	"39"	"1981"	"1981"	"Female"	"F"	333	5582865	6.0	0.1%
	"Ohio"	"39"	"1981"	"1981"	"Male"	"M"	984	5212872	18.9	0.2%
	"Ohio"	"39"	"1982"	"1982"	"Female"	"F"	333	5569098	6.0	0.1%
	"Ohio"	"39"	"1982"	"1982"	"Male"	"M"	947	5192483	18.2	0.2%
	"Ohio"	"39"	"1983"	"1983"	"Female"	"F"	284	5557669	5.1	0.0%
	"Ohio"	"39"	"1983"	"1983"	"Male"	"M"	904	5177974	17.5	0.2%
	"Ohio"	"39"	"1984"	"1984"	"Female"	"F"	288	5558898	5.2	0.0%
	"Ohio"	"39"	"1984"	"1984"	"Male"	"M"	974	5177497	18.8	0.2%
	"Ohio"	"39"	"1985"	"1985"	"Female"	"F"	285	5559770	5.1	0.0%
	"Ohio"	"39"	"1985"	"1985"	"Male"	"M"	999	5177158	19.3	0.2%
	"Ohio"	"39"	"1986"	"1986"	"Female"	"F"	307	5558669	5.5	0.1%
	"Ohio"	"39"	"1986"	"1986"	"Male"	"M"	939	5172693	18.2	0.2%
	"Ohio"	"39"	"1987"	"1987"	"Female"	"F"	266	5576230	4.8	0.0%
	"Ohio"	"39"	"1987"	"1987"	"Male"	"M"	935	5185651	18.0	0.2%
	"Ohio"	"39"	"1988"	"1988"	"Female"	"F"	264	5597284	4.7	0.0%
	"Ohio"	"39"	"1988"	"1988"	"Male"	"M"	950	5205265	18.3	0.2%
	"Ohio"	"39"	"1989"	"1989"	"Female"	"F"	269	5614410	4.8	0.0%
	"Ohio"	"39"	"1989"	"1989"	"Male"	"M"	966	5220401	18.5	0.2%
	"Ohio"	"39"	"1990"	"1990"	"Female"	"F"	242	5622208	4.3	0.0%
	"Ohio"	"39"	"1990"	"1990"	"Male"	"M"	946	5227886	18.1	0.2%
	"Ohio"	"39"	"1991"	"1991"	"Female"	"F"	241	5669765	4.3	0.0%
	"Ohio"	"39"	"1991"	"1991"	"Male"	"M"	996	5281339	18.9	0.2%
	"Ohio"	"39"	"1992"	"1992"	"Female"	"F"	237	5705429	4.2	0.0%
	"Ohio"	"39"	"1992"	"1992"	"Male"	"M"	957	5325796	18.0	0.2%
	"Ohio"	"39"	"1993"	"1993"	"Female"	"F"	219	5738315	3.8	0.0%
	"Ohio"	"39"	"1993"	"1993"	"Male"	"M"	936	5365364	17.4	0.2%
	"Ohio"	"39"	"1994"	"1994"	"Female"	"F"	192	5761201	3.3	0.0%
	"Ohio"	"39"	"1994"	"1994"	"Male"	"M"	909	5393744	16.9	0.2%
	"Ohio"	"39"	"1995"	"1995"	"Female"	"F"	195	5782622	3.4	0.0%
	"Ohio"	"39"	"1995"	"1995"	"Male"	"M"	882	5422677	16.3	0.1%
	"Ohio"	"39"	"1996"	"1996"	"Female"	"F"	187	5798595	3.2	0.0%
	"Ohio"	"39"	"1996"	"1996"	"Male"	"M"	867	5446318	15.9	0.1%
	"Ohio"	"39"	"1997"	"1997"	"Female"	"F"	215	5813130	3.7	0.0%
	"Ohio"	"39"	"1997"	"1997"	"Male"	"M"	911	5465964	16.7	0.2%
	"Ohio"	"39"	"1998"	"1998"	"Female"	"F"	188	5829769	3.2	0.0%
	"Ohio"	"39"	"1998"	"1998"	"Male"	"M"	920	5485705	16.8	0.2%
	"Oklahoma"	"40"	"1979"	"1979"	"Female"	"F"	90	1522133	5.9	0.0%
	"Oklahoma"	"40"	"1979"	"1979"	"Male"	"M"	309	1451935	21.3	0.1%
	"Oklahoma"	"40"	"1980"	"1980"	"Female"	"F"	101	1551067	6.5	0.0%
	"Oklahoma"	"40"	"1980"	"1980"	"Male"	"M"	294	1479672	19.9	0.0%
	"Oklahoma"	"40"	"1981"	"1981"	"Female"	"F"	127	1587857	8.0	0.0%
	"Oklahoma"	"40"	"1981"	"1981"	"Male"	"M"	344	1513148	22.7	0.1%
	"Oklahoma"	"40"	"1982"	"1982"	"Female"	"F"	102	1645552	6.2	0.0%
	"Oklahoma"	"40"	"1982"	"1982"	"Male"	"M"	353	1568146	22.5	0.1%
	"Oklahoma"	"40"	"1983"	"1983"	"Female"	"F"	103	1685992	6.1	0.0%
	"Oklahoma"	"40"	"1983"	"1983"	"Male"	"M"	333	1606995	20.7	0.1%
	"Oklahoma"	"40"	"1984"	"1984"	"Female"	"F"	92	1681904	5.5	0.0%
	"Oklahoma"	"40"	"1984"	"1984"	"Male"	"M"	356	1603381	22.2	0.1%
	"Oklahoma"	"40"	"1985"	"1985"	"Female"	"F"	97	1674450	5.8	0.0%
	"Oklahoma"	"40"	"1985"	"1985"	"Male"	"M"	381	1595499	23.9	0.1%
	"Oklahoma"	"40"	"1986"	"1986"	"Female"	"F"	90	1664897	5.4	0.0%
	"Oklahoma"	"40"	"1986"	"1986"	"Male"	"M"	392	1585094	24.7	0.1%
	"Oklahoma"	"40"	"1987"	"1987"	"Female"	"F"	97	1643596	5.9	0.0%
	"Oklahoma"	"40"	"1987"	"1987"	"Male"	"M"	344	1563015	22.0	0.1%
	"Oklahoma"	"40"	"1988"	"1988"	"Female"	"F"	82	1623598	5.1	0.0%
	"Oklahoma"	"40"	"1988"	"1988"	"Male"	"M"	332	1542293	21.5	0.1%
	"Oklahoma"	"40"	"1989"	"1989"	"Female"	"F"	80	1616861	4.9	0.0%
	"Oklahoma"	"40"	"1989"	"1989"	"Male"	"M"	336	1533962	21.9	0.1%
	"Oklahoma"	"40"	"1990"	"1990"	"Female"	"F"	73	1615143	4.5	0.0%
	"Oklahoma"	"40"	"1990"	"1990"	"Male"	"M"	319	1530993	20.8	0.1%
	"Oklahoma"	"40"	"1991"	"1991"	"Female"	"F"	82	1629142	5.0	0.0%
	"Oklahoma"	"40"	"1991"	"1991"	"Male"	"M"	360	1547414	23.3	0.1%
	"Oklahoma"	"40"	"1992"	"1992"	"Female"	"F"	91	1649305	5.5	0.0%
	"Oklahoma"	"40"	"1992"	"1992"	"Male"	"M"	381	1572099	24.2	0.1%
	"Oklahoma"	"40"	"1993"	"1993"	"Female"	"F"	98	1664175	5.9	0.0%
	"Oklahoma"	"40"	"1993"	"1993"	"Male"	"M"	393	1589156	24.7	0.1%
	"Oklahoma"	"40"	"1994"	"1994"	"Female"	"F"	84	1677798	5.0	0.0%
	"Oklahoma"	"40"	"1994"	"1994"	"Male"	"M"	367	1604415	22.9	0.1%
	"Oklahoma"	"40"	"1995"	"1995"	"Female"	"F"	96	1689623	5.7	0.0%
	"Oklahoma"	"40"	"1995"	"1995"	"Male"	"M"	406	1620232	25.1	0.1%
	"Oklahoma"	"40"	"1996"	"1996"	"Female"	"F"	111	1704688	6.5	0.0%
	"Oklahoma"	"40"	"1996"	"1996"	"Male"	"M"	356	1636969	21.7	0.1%
	"Oklahoma"	"40"	"1997"	"1997"	"Female"	"F"	98	1720505	5.7	0.0%
	"Oklahoma"	"40"	"1997"	"1997"	"Male"	"M"	399	1654029	24.1	0.1%
	"Oklahoma"	"40"	"1998"	"1998"	"Female"	"F"	88	1736296	5.1	0.0%
	"Oklahoma"	"40"	"1998"	"1998"	"Male"	"M"	383	1670956	22.9	0.1%
	"Oregon"	"41"	"1979"	"1979"	"Female"	"F"	84	1310288	6.4	0.0%
	"Oregon"	"41"	"1979"	"1979"	"Male"	"M"	267	1271683	21.0	0.0%
	"Oregon"	"41"	"1980"	"1980"	"Female"	"F"	77	1338443	5.8	0.0%
	"Oregon"	"41"	"1980"	"1980"	"Male"	"M"	307	1298183	23.6	0.1%
	"Oregon"	"41"	"1981"	"1981"	"Female"	"F"	99	1355243	7.3	0.0%
	"Oregon"	"41"	"1981"	"1981"	"Male"	"M"	296	1314606	22.5	0.0%
	"Oregon"	"41"	"1982"	"1982"	"Female"	"F"	88	1353164	6.5	0.0%
	"Oregon"	"41"	"1982"	"1982"	"Male"	"M"	304	1311580	23.2	0.1%
	"Oregon"	"41"	"1983"	"1983"	"Female"	"F"	86	1347395	6.4	0.0%
	"Oregon"	"41"	"1983"	"1983"	"Male"	"M"	326	1304646	25.0	0.1%
	"Oregon"	"41"	"1984"	"1984"	"Female"	"F"	80	1354620	5.9	0.0%
	"Oregon"	"41"	"1984"	"1984"	"Male"	"M"	339	1310955	25.9	0.1%
	"Oregon"	"41"	"1985"	"1985"	"Female"	"F"	91	1358583	6.7	0.0%
	"Oregon"	"41"	"1985"	"1985"	"Male"	"M"	327	1313622	24.9	0.1%
	"Oregon"	"41"	"1986"	"1986"	"Female"	"F"	87	1364347	6.4	0.0%
	"Oregon"	"41"	"1986"	"1986"	"Male"	"M"	364	1318794	27.6	0.1%
	"Oregon"	"41"	"1987"	"1987"	"Female"	"F"	73	1374087	5.3	0.0%
	"Oregon"	"41"	"1987"	"1987"	"Male"	"M"	335	1326775	25.2	0.1%
	"Oregon"	"41"	"1988"	"1988"	"Female"	"F"	105	1394871	7.5	0.0%
	"Oregon"	"41"	"1988"	"1988"	"Male"	"M"	363	1347486	26.9	0.1%
	"Oregon"	"41"	"1989"	"1989"	"Female"	"F"	101	1419853	7.1	0.0%
	"Oregon"	"41"	"1989"	"1989"	"Male"	"M"	369	1371914	26.9	0.1%
	"Oregon"	"41"	"1990"	"1990"	"Female"	"F"	88	1445744	6.1	0.0%
	"Oregon"	"41"	"1990"	"1990"	"Male"	"M"	361	1397411	25.8	0.1%
	"Oregon"	"41"	"1991"	"1991"	"Female"	"F"	107	1488009	7.2	0.0%
	"Oregon"	"41"	"1991"	"1991"	"Male"	"M"	346	1441076	24.0	0.1%
	"Oregon"	"41"	"1992"	"1992"	"Female"	"F"	105	1518497	6.9	0.0%
	"Oregon"	"41"	"1992"	"1992"	"Male"	"M"	383	1473862	26.0	0.1%
	"Oregon"	"41"	"1993"	"1993"	"Female"	"F"	89	1552099	5.7	0.0%
	"Oregon"	"41"	"1993"	"1993"	"Male"	"M"	376	1509234	24.9	0.1%
	"Oregon"	"41"	"1994"	"1994"	"Female"	"F"	111	1581581	7.0	0.0%
	"Oregon"	"41"	"1994"	"1994"	"Male"	"M"	401	1540332	26.0	0.1%
	"Oregon"	"41"	"1995"	"1995"	"Female"	"F"	89	1612469	5.5	0.0%
