State,State Code,Year,Year Code,Gender,Gender Code,Deaths,Population,Crude Rate,% of Total Deaths
Maine,23,1971,1971,Male,M,107,496122,21.6,0.00%
Maine,23,1972,1972,Female,F,24,529075,4.5,0.00%
Maine,23,1972,1972,Male,M,110,504871,21.8,0.00%
Maine,23,1973,1973,Female,F,43,534869,8,0.00%
Maine,23,1973,1973,Male,M,107,510366,21,0.00%
Maine,23,1974,1974,Female,F,34,542465,6.3,0.00%
Maine,23,1974,1974,Male,M,105,516122,20.3,0.00%
Maine,23,1975,1975,Female,F,30,550212,5.5,0.00%
Maine,23,1975,1975,Male,M,98,522041,18.8,0.00%
Maine,23,1976,1976,Female,F,29,559028,5.2,0.00%
Maine,23,1976,1976,Male,M,106,530199,20,0.00%
Maine,23,1977,1977,Female,F,30,567675,5.3,0.00%
Maine,23,1977,1977,Male,M,110,538217,20.4,0.00%
Maine,23,1978,1978,Female,F,39,573148,6.8,0.00%
Maine,23,1978,1978,Male,M,113,542540,20.8,0.00%
Maryland,24,1968,1968,Female,F,115,1943946,5.9,0.00%
Maryland,24,1968,1968,Male,M,282,1864518,15.1,0.10%
Maryland,24,1969,1969,Female,F,121,1978431,6.1,0.00%
Maryland,24,1969,1969,Male,M,302,1891469,16,0.10%
Maryland,24,1970,1970,Female,F,117,2006502,5.8,0.00%
Maryland,24,1970,1970,Male,M,310,1917347,16.2,0.10%
Maryland,24,1971,1971,Female,F,129,2056302,6.3,0.00%
Maryland,24,1971,1971,Male,M,300,1963417,15.3,0.10%
Maryland,24,1972,1972,Female,F,144,2083952,6.9,0.10%
Maryland,24,1972,1972,Male,M,350,1988853,17.6,0.10%
Maryland,24,1973,1973,Female,F,135,2099320,6.4,0.00%
Maryland,24,1973,1973,Male,M,286,1999470,14.3,0.10%
Maryland,24,1974,1974,Female,F,117,2116207,5.5,0.00%
Maryland,24,1974,1974,Male,M,318,2009482,15.8,0.10%
Maryland,24,1975,1975,Female,F,122,2132000,5.7,0.00%
Maryland,24,1975,1975,Male,M,338,2019738,16.7,0.10%
Maryland,24,1976,1976,Female,F,116,2142624,5.4,0.00%
Maryland,24,1976,1976,Male,M,360,2026533,17.8,0.10%
Maryland,24,1977,1977,Female,F,112,2158646,5.2,0.00%
Maryland,24,1977,1977,Male,M,388,2037066,19,0.10%
Maryland,24,1978,1978,Female,F,107,2169247,4.9,0.00%
Maryland,24,1978,1978,Male,M,346,2043294,16.9,0.10%
Massachusetts,25,1968,1968,Female,F,127,2942664,4.3,0.00%
Massachusetts,25,1968,1968,Male,M,282,2699120,10.4,0.10%
Massachusetts,25,1969,1969,Female,F,147,2955695,5,0.10%
Massachusetts,25,1969,1969,Male,M,317,2705373,11.7,0.10%
Massachusetts,25,1970,1970,Female,F,154,2969288,5.2,0.10%
Massachusetts,25,1970,1970,Male,M,324,2720438,11.9,0.10%
Massachusetts,25,1971,1971,Female,F,159,2991908,5.3,0.10%
Massachusetts,25,1971,1971,Male,M,313,2741628,11.4,0.10%
Massachusetts,25,1972,1972,Female,F,134,2999959,4.5,0.00%
Massachusetts,25,1972,1972,Male,M,332,2750411,12.1,0.10%
Massachusetts,25,1973,1973,Female,F,144,3012066,4.8,0.10%
Massachusetts,25,1973,1973,Male,M,368,2758938,13.3,0.10%
Massachusetts,25,1974,1974,Female,F,131,3012925,4.3,0.00%
Massachusetts,25,1974,1974,Male,M,349,2753641,12.7,0.10%
Massachusetts,25,1975,1975,Female,F,136,3010011,4.5,0.00%
Massachusetts,25,1975,1975,Male,M,410,2744510,14.9,0.10%
Massachusetts,25,1976,1976,Female,F,124,3005199,4.1,0.00%
Massachusetts,25,1976,1976,Male,M,397,2738083,14.5,0.10%
Massachusetts,25,1977,1977,Female,F,159,3005838,5.3,0.10%
Massachusetts,25,1977,1977,Male,M,397,2736724,14.5,0.10%
Massachusetts,25,1978,1978,Female,F,146,3007126,4.9,0.10%
Massachusetts,25,1978,1978,Male,M,365,2736010,13.3,0.10%
Michigan,26,1968,1968,Female,F,266,4481508,5.9,0.10%
Michigan,26,1968,1968,Male,M,662,4311648,15.4,0.20%
Michigan,26,1969,1969,Female,F,268,4508339,5.9,0.10%
Michigan,26,1969,1969,Male,M,668,4329375,15.4,0.20%
Michigan,26,1970,1970,Female,F,279,4534497,6.2,0.10%
Michigan,26,1970,1970,Male,M,695,4358177,15.9,0.30%
Michigan,26,1971,1971,Female,F,334,4574597,7.3,0.10%
Michigan,26,1971,1971,Male,M,747,4399567,17,0.30%
Michigan,26,1972,1972,Female,F,270,4594097,5.9,0.10%
Michigan,26,1972,1972,Male,M,786,4420184,17.8,0.30%
Michigan,26,1973,1973,Female,F,280,4618640,6.1,0.10%
Michigan,26,1973,1973,Male,M,793,4440721,17.9,0.30%
Michigan,26,1974,1974,Female,F,338,4641775,7.3,0.10%
Michigan,26,1974,1974,Male,M,843,4455916,18.9,0.30%
Michigan,26,1975,1975,Female,F,300,4646974,6.5,0.10%
Michigan,26,1975,1975,Male,M,836,4450759,18.8,0.30%
Michigan,26,1976,1976,Female,F,319,4655839,6.9,0.10%
Michigan,26,1976,1976,Male,M,867,4455435,19.5,0.30%
Michigan,26,1977,1977,Female,F,323,4683753,6.9,0.10%
Michigan,26,1977,1977,Male,M,955,4476506,21.3,0.30%
Michigan,26,1978,1978,Female,F,286,4711592,6.1,0.10%
Michigan,26,1978,1978,Male,M,846,4494155,18.8,0.30%
Minnesota,27,1968,1968,Female,F,71,1917731,3.7,0.00%
Minnesota,27,1968,1968,Male,M,271,1840175,14.7,0.10%
Minnesota,27,1969,1969,Female,F,81,1929940,4.2,0.00%
Minnesota,27,1969,1969,Male,M,254,1850658,13.7,0.10%
Minnesota,27,1970,1970,Female,F,92,1942511,4.7,0.00%
Minnesota,27,1970,1970,Male,M,290,1865669,15.5,0.10%
Minnesota,27,1971,1971,Female,F,98,1960833,5,0.00%
Minnesota,27,1971,1971,Male,M,315,1887648,16.7,0.10%
Minnesota,27,1972,1972,Female,F,92,1963777,4.7,0.00%
Minnesota,27,1972,1972,Male,M,276,1894960,14.6,0.10%
Minnesota,27,1973,1973,Female,F,97,1972318,4.9,0.00%
Minnesota,27,1973,1973,Male,M,313,1903803,16.4,0.10%
Minnesota,27,1974,1974,Female,F,88,1981522,4.4,0.00%
Minnesota,27,1974,1974,Male,M,312,1912045,16.3,0.10%
Minnesota,27,1975,1975,Female,F,109,1997513,5.5,0.00%
Minnesota,27,1975,1975,Male,M,341,1925867,17.7,0.10%
Minnesota,27,1976,1976,Female,F,89,2014155,4.4,0.00%
Minnesota,27,1976,1976,Male,M,305,1941692,15.7,0.10%
Minnesota,27,1977,1977,Female,F,91,2028520,4.5,0.00%
Minnesota,27,1977,1977,Male,M,371,1954176,19,0.10%
Minnesota,27,1978,1978,Female,F,100,2042321,4.9,0.00%
Minnesota,27,1978,1978,Male,M,310,1965964,15.8,0.10%
Mississippi,28,1968,1968,Female,F,36,1116710,3.2,0.00%
Mississippi,28,1968,1968,Male,M,113,1049818,10.8,0.00%
Mississippi,28,1969,1969,Female,F,41,1133028,3.6,0.00%
Mississippi,28,1969,1969,Male,M,133,1063928,12.5,0.00%
Mississippi,28,1970,1970,Female,F,30,1146160,2.6,0.00%
Mississippi,28,1970,1970,Male,M,122,1077981,11.3,0.00%
Mississippi,28,1971,1971,Female,F,62,1169073,5.3,0.00%
Mississippi,28,1971,1971,Male,M,146,1101963,13.2,0.10%
Mississippi,28,1972,1972,Female,F,52,1188293,4.4,0.00%
Mississippi,28,1972,1972,Male,M,152,1121624,13.6,0.10%
Mississippi,28,1973,1973,Female,F,38,1209343,3.1,0.00%
Mississippi,28,1973,1973,Male,M,166,1141454,14.5,0.10%
Mississippi,28,1974,1974,Female,F,50,1225634,4.1,0.00%
Mississippi,28,1974,1974,Male,M,163,1153809,14.1,0.10%
Mississippi,28,1975,1975,Female,F,55,1238257,4.4,0.00%
Mississippi,28,1975,1975,Male,M,184,1162477,15.8,0.10%
Mississippi,28,1976,1976,Female,F,50,1255734,4,0.00%
Mississippi,28,1976,1976,Male,M,166,1175739,14.1,0.10%
Mississippi,28,1977,1977,Female,F,58,1273828,4.6,0.00%
Mississippi,28,1977,1977,Male,M,187,1189761,15.7,0.10%
Mississippi,28,1978,1978,Female,F,54,1289714,4.2,0.00%
Mississippi,28,1978,1978,Male,M,177,1200732,14.7,0.10%
Missouri,29,1968,1968,Female,F,136,2394159,5.7,0.00%
Missouri,29,1968,1968,Male,M,355,2239049,15.9,0.10%
Missouri,29,1969,1969,Female,F,113,2409658,4.7,0.00%
Missouri,29,1969,1969,Male,M,336,2248326,14.9,0.10%
Missouri,29,1970,1970,Female,F,128,2423863,5.3,0.00%
Missouri,29,1970,1970,Male,M,396,2260424,17.5,0.10%
Missouri,29,1971,1971,Female,F,121,2445962,4.9,0.00%
Missouri,29,1971,1971,Male,M,359,2280711,15.7,0.10%
Missouri,29,1972,1972,Female,F,152,2458469,6.2,0.10%
Missouri,29,1972,1972,Male,M,384,2293371,16.7,0.10%
Missouri,29,1973,1973,Female,F,141,2469328,5.7,0.10%
Missouri,29,1973,1973,Male,M,420,2300934,18.3,0.20%
Missouri,29,1974,1974,Female,F,154,2477157,6.2,0.10%
Missouri,29,1974,1974,Male,M,466,2306211,20.2,0.20%
Missouri,29,1975,1975,Female,F,157,2483781,6.3,0.10%
Missouri,29,1975,1975,Male,M,398,2310175,17.2,0.10%
Missouri,29,1976,1976,Female,F,176,2499266,7,0.10%
Missouri,29,1976,1976,Male,M,444,2325423,19.1,0.20%
Missouri,29,1977,1977,Female,F,163,2514417,6.5,0.10%
Missouri,29,1977,1977,Male,M,464,2336367,19.9,0.20%
Missouri,29,1978,1978,Female,F,130,2528673,5.1,0.00%
Missouri,29,1978,1978,Male,M,460,2347160,19.6,0.20%
Montana,30,1968,1968,Female,F,29,338418,8.6,0.00%
Montana,30,1968,1968,Male,M,67,337852,19.8,0.00%
Montana,30,1969,1969,Female,F,25,343224,7.3,0.00%
Montana,30,1969,1969,Male,M,65,342401,19,0.00%
Montana,30,1970,1970,Female,F,19,348020,5.5,0.00%
Montana,30,1970,1970,Male,M,56,347603,16.1,0.00%
Montana,30,1971,1971,Female,F,28,355566,7.9,0.00%
Montana,30,1971,1971,Male,M,88,356165,24.7,0.00%
Montana,30,1972,1972,Female,F,18,358863,5,0.00%
Montana,30,1972,1972,Male,M,86,359983,23.9,0.00%
Montana,30,1973,1973,Female,F,25,362812,6.9,0.00%
Montana,30,1973,1973,Male,M,81,364175,22.2,0.00%
Montana,30,1974,1974,Female,F,28,368365,7.6,0.00%
Montana,30,1974,1974,Male,M,94,369340,25.5,0.00%
Montana,30,1975,1975,Female,F,28,374378,7.5,0.00%
Montana,30,1975,1975,Male,M,87,374979,23.2,0.00%
Montana,30,1976,1976,Female,F,30,379723,7.9,0.00%
Montana,30,1976,1976,Male,M,99,379745,26.1,0.00%
Montana,30,1977,1977,Female,F,22,386427,5.7,0.00%
Montana,30,1977,1977,Male,M,118,386357,30.5,0.00%
Montana,30,1978,1978,Female,F,25,392845,6.4,0.00%
Montana,30,1978,1978,Male,M,96,392456,24.5,0.00%
Nebraska,31,1968,1968,Female,F,43,750084,5.7,0.00%
Nebraska,31,1968,1968,Male,M,95,715887,13.3,0.00%
Nebraska,31,1969,1969,Female,F,36,755401,4.8,0.00%
Nebraska,31,1969,1969,Male,M,117,720327,16.2,0.00%
Nebraska,31,1970,1970,Female,F,40,760633,5.3,0.00%
Nebraska,31,1970,1970,Male,M,128,726337,17.6,0.00%
Nebraska,31,1971,1971,Female,F,43,769469,5.6,0.00%
Nebraska,31,1971,1971,Male,M,118,735944,16,0.00%
Nebraska,31,1972,1972,Female,F,34,774684,4.4,0.00%
Nebraska,31,1972,1972,Male,M,108,742563,14.5,0.00%
Nebraska,31,1973,1973,Female,F,29,779767,3.7,0.00%
Nebraska,31,1973,1973,Male,M,130,747211,17.4,0.00%
Nebraska,31,1974,1974,Female,F,32,785265,4.1,0.00%
Nebraska,31,1974,1974,Male,M,128,752158,17,0.00%
Nebraska,31,1975,1975,Female,F,39,787907,4.9,0.00%
Nebraska,31,1975,1975,Male,M,122,753578,16.2,0.00%
Nebraska,31,1976,1976,Female,F,25,792407,3.2,0.00%
Nebraska,31,1976,1976,Male,M,125,757317,16.5,0.00%
Nebraska,31,1977,1977,Female,F,38,796170,4.8,0.00%
Nebraska,31,1977,1977,Male,M,124,760577,16.3,0.00%
Nebraska,31,1978,1978,Female,F,26,799336,3.3,0.00%
Nebraska,31,1978,1978,Male,M,119,763313,15.6,0.00%
Nevada,32,1968,1968,Female,F,31,222287,13.9,0.00%
Nevada,32,1968,1968,Male,M,78,228988,34.1,0.00%
Nevada,32,1969,1969,Female,F,28,232729,12,0.00%
Nevada,32,1969,1969,Male,M,69,239340,28.8,0.00%
Nevada,32,1970,1970,Female,F,31,241231,12.9,0.00%
Nevada,32,1970,1970,Male,M,82,248304,33,0.00%
Nevada,32,1971,1971,Female,F,44,256540,17.2,0.00%
Nevada,32,1971,1971,Male,M,71,264061,26.9,0.00%
Nevada,32,1972,1972,Female,F,32,269045,11.9,0.00%
Nevada,32,1972,1972,Male,M,114,277544,41.1,0.00%
Nevada,32,1973,1973,Female,F,40,279738,14.3,0.00%
Nevada,32,1973,1973,Male,M,82,288514,28.4,0.00%
Nevada,32,1974,1974,Female,F,49,293487,16.7,0.00%
Nevada,32,1974,1974,Male,M,106,302835,35,0.00%
Nevada,32,1975,1975,Female,F,59,305163,19.3,0.00%
Nevada,32,1975,1975,Male,M,102,314376,32.4,0.00%
Nevada,32,1976,1976,Female,F,36,318863,11.3,0.00%
Nevada,32,1976,1976,Male,M,127,328371,38.7,0.00%
Nevada,32,1977,1977,Female,F,51,334513,15.2,0.00%
Nevada,32,1977,1977,Male,M,142,344329,41.2,0.10%
Nevada,32,1978,1978,Female,F,38,355476,10.7,0.00%
Nevada,32,1978,1978,Male,M,127,364903,34.8,0.00%
New Hampshire,33,1968,1968,Female,F,28,361758,7.7,0.00%
New Hampshire,33,1968,1968,Male,M,71,345755,20.5,0.00%
New Hampshire,33,1969,1969,Female,F,23,370109,6.2,0.00%
New Hampshire,33,1969,1969,Male,M,62,353517,17.5,0.00%
New Hampshire,33,1970,1970,Female,F,17,377033,4.5,0.00%
New Hampshire,33,1970,1970,Male,M,65,360759,18,0.00%
New Hampshire,33,1971,1971,Female,F,23,389301,5.9,0.00%
New Hampshire,33,1971,1971,Male,M,68,373119,18.2,0.00%
New Hampshire,33,1972,1972,Female,F,16,398341,4,0.00%
New Hampshire,33,1972,1972,Male,M,68,382337,17.8,0.00%
New Hampshire,33,1973,1973,Female,F,20,408289,4.9,0.00%
New Hampshire,33,1973,1973,Male,M,75,392024,19.1,0.00%
New Hampshire,33,1974,1974,Female,F,29,416387,7,0.00%
New Hampshire,33,1974,1974,Male,M,83,399489,20.8,0.00%
New Hampshire,33,1975,1975,Female,F,25,423195,5.9,0.00%
New Hampshire,33,1975,1975,Male,M,88,405336,21.7,0.00%
New Hampshire,33,1976,1976,Female,F,27,432623,6.2,0.00%
New Hampshire,33,1976,1976,Male,M,80,413536,19.3,0.00%
New Hampshire,33,1977,1977,Female,F,35,445883,7.8,0.00%
New Hampshire,33,1977,1977,Male,M,85,425981,20,0.00%
New Hampshire,33,1978,1978,Female,F,36,457773,7.9,0.00%
New Hampshire,33,1978,1978,Male,M,94,436381,21.5,0.00%
New Jersey,34,1968,1968,Female,F,161,3630025,4.4,0.10%
New Jersey,34,1968,1968,Male,M,369,3413765,10.8,0.10%
New Jersey,34,1969,1969,Female,F,166,3669294,4.5,0.10%
New Jersey,34,1969,1969,Male,M,395,3439391,11.5,0.10%
New Jersey,34,1970,1970,Female,F,127,3703248,3.4,0.00%
New Jersey,34,1970,1970,Male,M,333,3470147,9.6,0.10%
New Jersey,34,1971,1971,Female,F,156,3758053,4.2,0.10%
New Jersey,34,1971,1971,Male,M,395,3519812,11.2,0.10%
New Jersey,34,1972,1972,Female,F,166,3782818,4.4,0.10%
New Jersey,34,1972,1972,Male,M,394,3540340,11.1,0.10%
New Jersey,34,1973,1973,Female,F,159,3786287,4.2,0.10%
New Jersey,34,1973,1973,Male,M,417,3535122,11.8,0.20%
New Jersey,34,1974,1974,Female,F,157,3792363,4.1,0.10%
New Jersey,34,1974,1974,Male,M,383,3532992,10.8,0.10%
New Jersey,34,1975,1975,Female,F,154,3801012,4.1,0.10%
New Jersey,34,1975,1975,Male,M,429,3532177,12.1,0.20%
New Jersey,34,1976,1976,Female,F,151,3806072,4,0.10%
New Jersey,34,1976,1976,Male,M,398,3533557,11.3,0.10%
New Jersey,34,1977,1977,Female,F,155,3811841,4.1,0.10%
New Jersey,34,1977,1977,Male,M,448,3531154,12.7,0.20%
New Jersey,34,1978,1978,Female,F,130,3823281,3.4,0.00%
New Jersey,34,1978,1978,Male,M,394,3534170,11.1,0.10%
New Mexico,35,1968,1968,Female,F,19,495687,3.8,0.00%
New Mexico,35,1968,1968,Male,M,128,481531,26.6,0.00%
New Mexico,35,1969,1969,Female,F,32,507192,6.3,0.00%
New Mexico,35,1969,1969,Male,M,127,492708,25.8,0.00%
New Mexico,35,1970,1970,Female,F,42,516783,8.1,0.00%
New Mexico,35,1970,1970,Male,M,124,503011,24.7,0.00%
New Mexico,35,1971,1971,Female,F,35,534576,6.5,0.00%
New Mexico,35,1971,1971,Male,M,111,520965,21.3,0.00%
New Mexico,35,1972,1972,Female,F,28,545879,5.1,0.00%
New Mexico,35,1972,1972,Male,M,116,532545,21.8,0.00%
New Mexico,35,1973,1973,Female,F,43,558950,7.7,0.00%
New Mexico,35,1973,1973,Male,M,135,545845,24.7,0.00%
New Mexico,35,1974,1974,Female,F,40,572351,7,0.00%
New Mexico,35,1974,1974,Male,M,152,558195,27.2,0.10%
New Mexico,35,1975,1975,Female,F,53,589563,9,0.00%
New Mexico,35,1975,1975,Male,M,148,573554,25.8,0.10%
New Mexico,35,1976,1976,Female,F,60,606245,9.9,0.00%
New Mexico,35,1976,1976,Male,M,154,590485,26.1,0.10%
New Mexico,35,1977,1977,Female,F,41,621936,6.6,0.00%
New Mexico,35,1977,1977,Male,M,185,605579,30.5,0.10%
New Mexico,35,1978,1978,Female,F,45,635580,7.1,0.00%
New Mexico,35,1978,1978,Male,M,163,618797,26.3,0.10%
New York,36,1968,1968,Female,F,345,9471228,3.6,0.10%
New York,36,1968,1968,Male,M,870,8678932,10,0.30%
New York,36,1969,1969,Female,F,418,9500089,4.4,0.20%
New York,36,1969,1969,Male,M,919,8691701,10.6,0.30%
New York,36,1970,1970,Female,F,426,9532559,4.5,0.20%
New York,36,1970,1970,Male,M,993,8728975,11.4,0.40%
New York,36,1971,1971,Female,F,456,9577821,4.8,0.20%
New York,36,1971,1971,Male,M,993,8778638,11.3,0.40%
New York,36,1972,1972,Female,F,394,9557266,4.1,0.10%
New York,36,1972,1972,Male,M,996,8763962,11.4,0.40%
New York,36,1973,1973,Female,F,425,9478647,4.5,0.20%
New York,36,1973,1973,Male,M,992,8683535,11.4,0.40%
New York,36,1974,1974,Female,F,364,9431523,3.9,0.10%
New York,36,1974,1974,Male,M,967,8622650,11.2,0.30%
New York,36,1975,1975,Female,F,433,9424329,4.6,0.20%
New York,36,1975,1975,Male,M,1063,8597866,12.4,0.40%
New York,36,1976,1976,Female,F,485,9404173,5.2,0.20%
New York,36,1976,1976,Male,M,1191,8571277,13.9,0.40%
New York,36,1977,1977,Female,F,484,9354750,5.2,0.20%
New York,36,1977,1977,Male,M,1141,8507511,13.4,0.40%
New York,36,1978,1978,Female,F,534,9293131,5.7,0.20%
New York,36,1978,1978,Male,M,1169,8434340,13.9,0.40%
North Carolina,37,1968,1968,Female,F,95,2519773,3.8,0.00%
North Carolina,37,1968,1968,Male,M,426,2433768,17.5,0.20%
North Carolina,37,1969,1969,Female,F,128,2562527,5,0.00%
North Carolina,37,1969,1969,Male,M,416,2463863,16.9,0.20%
North Carolina,37,1970,1970,Female,F,116,2599865,4.5,0.00%
North Carolina,37,1970,1970,Male,M,424,2495232,17,0.20%
North Carolina,37,1971,1971,Female,F,145,2659657,5.5,0.10%
North Carolina,37,1971,1971,Male,M,463,2548108,18.2,0.20%
North Carolina,37,1972,1972,Female,F,150,2707407,5.5,0.10%
North Carolina,37,1972,1972,Male,M,496,2589120,19.2,0.20%
North Carolina,37,1973,1973,Female,F,145,2755202,5.3,0.10%
North Carolina,37,1973,1973,Male,M,540,2624831,20.6,0.20%
North Carolina,37,1974,1974,Female,F,159,2797070,5.7,0.10%
North Carolina,37,1974,1974,Male,M,507,2661416,19.1,0.20%
North Carolina,37,1975,1975,Female,F,176,2836067,6.2,0.10%
North Carolina,37,1975,1975,Male,M,561,2694302,20.8,0.20%
North Carolina,37,1976,1976,Female,F,164,2871057,5.7,0.10%
North Carolina,37,1976,1976,Male,M,513,2721068,18.9,0.20%
North Carolina,37,1977,1977,Female,F,170,2914553,5.8,0.10%
North Carolina,37,1977,1977,Male,M,553,2757970,20.1,0.20%
North Carolina,37,1978,1978,Female,F,165,2951643,5.6,0.10%
North Carolina,37,1978,1978,Male,M,489,2790073,17.5,0.20%
North Dakota,38,1968,1968,Female,F,13,302174,4.3,0.00%
North Dakota,38,1968,1968,Male,M,44,307403,14.3,0.00%
North Dakota,38,1969,1969,Female,F,11,304467,3.6,0.00%
North Dakota,38,1969,1969,Male,M,58,309310,18.8,0.00%
North Dakota,38,1970,1970,Female,F,14,306484,4.6,0.00%
North Dakota,38,1970,1970,Male,M,60,311949,19.2,0.00%
North Dakota,38,1971,1971,Female,F,14,310269,4.5,0.00%
North Dakota,38,1971,1971,Male,M,51,316450,16.1,0.00%
North Dakota,38,1972,1972,Female,F,8,311782,2.6,0.00%
North Dakota,38,1972,1972,Male,M,52,318976,16.3,0.00%
North Dakota,38,1973,1973,Female,F,13,312159,4.2,0.00%
North Dakota,38,1973,1973,Male,M,40,319749,12.5,0.00%
North Dakota,38,1974,1974,Female,F,18,313882,5.7,0.00%
North Dakota,38,1974,1974,Male,M,56,320205,17.5,0.00%
North Dakota,38,1975,1975,Female,F,17,316925,5.4,0.00%
North Dakota,38,1975,1975,Male,M,45,322250,14,0.00%
North Dakota,38,1976,1976,Female,F,12,320435,3.7,0.00%
North Dakota,38,1976,1976,Male,M,58,325749,17.8,0.00%
North Dakota,38,1977,1977,Female,F,9,322793,2.8,0.00%
North Dakota,38,1977,1977,Male,M,60,327834,18.3,0.00%
North Dakota,38,1978,1978,Female,F,11,323428,3.4,0.00%
North Dakota,38,1978,1978,Male,M,53,328348,16.1,0.00%
Ohio,39,1968,1968,Female,F,323,5455035,5.9,0.10%
Ohio,39,1968,1968,Male,M,840,5135773,16.4,0.30%
Ohio,39,1969,1969,Female,F,347,5474582,6.3,0.10%
Ohio,39,1969,1969,Male,M,834,5146549,16.2,0.30%
Ohio,39,1970,1970,Female,F,376,5498570,6.8,0.10%
Ohio,39,1970,1970,Male,M,899,5174188,17.4,0.30%
Ohio,39,1971,1971,Female,F,382,5530277,6.9,0.10%
Ohio,39,1971,1971,Male,M,925,5211183,17.8,0.30%
Ohio,39,1972,1972,Female,F,412,5526296,7.5,0.10%
Ohio,39,1972,1972,Male,M,874,5210178,16.8,0.30%
Ohio,39,1973,1973,Female,F,400,5535941,7.2,0.10%
Ohio,39,1973,1973,Male,M,911,5216207,17.5,0.30%
Ohio,39,1974,1974,Female,F,389,5540850,7,0.10%
Ohio,39,1974,1974,Male,M,968,5214566,18.6,0.30%
Ohio,39,1975,1975,Female,F,390,5550277,7,0.10%
Ohio,39,1975,1975,Male,M,952,5213318,18.3,0.30%
Ohio,39,1976,1976,Female,F,381,5544470,6.9,0.10%
Ohio,39,1976,1976,Male,M,966,5205728,18.6,0.30%
Ohio,39,1977,1977,Female,F,351,5561536,6.3,0.10%
Ohio,39,1977,1977,Male,M,1046,5215689,20.1,0.40%
Ohio,39,1978,1978,Female,F,332,5576100,6,0.10%
Ohio,39,1978,1978,Male,M,1024,5224533,19.6,0.40%
Oklahoma,40,1968,1968,Female,F,57,1279492,4.5,0.00%
Oklahoma,40,1968,1968,Male,M,197,1216461,16.2,0.10%
Oklahoma,40,1969,1969,Female,F,58,1298671,4.5,0.00%
Oklahoma,40,1969,1969,Male,M,184,1232956,14.9,0.10%
Oklahoma,40,1970,1970,Female,F,65,1315618,4.9,0.00%
Oklahoma,40,1970,1970,Male,M,188,1249284,15,0.10%
Oklahoma,40,1971,1971,Female,F,80,1343757,6,0.00%
Oklahoma,40,1971,1971,Male,M,187,1278703,14.6,0.10%
Oklahoma,40,1972,1972,Female,F,84,1361270,6.2,0.00%
Oklahoma,40,1972,1972,Male,M,244,1297351,18.8,0.10%
Oklahoma,40,1973,1973,Female,F,116,1379514,8.4,0.00%
Oklahoma,40,1973,1973,Male,M,238,1313683,18.1,0.10%
Oklahoma,40,1974,1974,Female,F,109,1399269,7.8,0.00%
Oklahoma,40,1974,1974,Male,M,261,1333573,19.6,0.10%
Oklahoma,40,1975,1975,Female,F,102,1419474,7.2,0.00%
Oklahoma,40,1975,1975,Male,M,283,1352800,20.9,0.10%
Oklahoma,40,1976,1976,Female,F,99,1444268,6.9,0.00%
Oklahoma,40,1976,1976,Male,M,252,1381045,18.2,0.10%
Oklahoma,40,1977,1977,Female,F,119,1468028,8.1,0.00%
Oklahoma,40,1977,1977,Male,M,310,1401068,22.1,0.10%
Oklahoma,40,1978,1978,Female,F,100,1492856,6.7,0.00%
Oklahoma,40,1978,1978,Male,M,284,1422609,20,0.10%
Oregon,41,1968,1968,Female,F,77,1033313,7.5,0.00%
Oregon,41,1968,1968,Male,M,227,988633,23,0.10%
Oregon,41,1969,1969,Female,F,88,1052746,8.4,0.00%
Oregon,41,1969,1969,Male,M,201,1007329,20,0.10%
Oregon,41,1970,1970,Female,F,67,1068396,6.3,0.00%
Oregon,41,1970,1970,Male,M,234,1025473,22.8,0.10%
Oregon,41,1971,1971,Female,F,91,1094792,8.3,0.00%
Oregon,41,1971,1971,Male,M,227,1054822,21.5,0.10%
Oregon,41,1972,1972,Female,F,94,1115476,8.4,0.00%
Oregon,41,1972,1972,Male,M,220,1077252,20.4,0.10%
Oregon,41,1973,1973,Female,F,103,1136323,9.1,0.00%
Oregon,41,1973,1973,Male,M,255,1099563,23.2,0.10%
Oregon,41,1974,1974,Female,F,90,1158092,7.8,0.00%
Oregon,41,1974,1974,Male,M,265,1121647,23.6,0.10%
Oregon,41,1975,1975,Female,F,84,1180014,7.1,0.00%
Oregon,41,1975,1975,Male,M,275,1144383,24,0.10%
Oregon,41,1976,1976,Female,F,102,1204901,8.5,0.00%
Oregon,41,1976,1976,Male,M,247,1168689,21.1,0.10%
Oregon,41,1977,1977,Female,F,94,1239579,7.6,0.00%
Oregon,41,1977,1977,Male,M,300,1202880,24.9,0.10%
Oregon,41,1978,1978,Female,F,89,1275092,7,0.00%
Oregon,41,1978,1978,Male,M,292,1237366,23.6,0.10%
Pennsylvania,42,1968,1968,Female,F,336,6093308,5.5,0.10%
Pennsylvania,42,1968,1968,Male,M,848,5637457,15,0.30%
Pennsylvania,42,1969,1969,Female,F,309,6111154,5.1,0.10%
Pennsylvania,42,1969,1969,Male,M,816,5645154,14.5,0.30%
Pennsylvania,42,1970,1970,Female,F,379,6134114,6.2,0.10%
Pennsylvania,42,1970,1970,Male,M,907,5673750,16,0.30%
Pennsylvania,42,1971,1971,Female,F,363,6168564,5.9,0.10%
Pennsylvania,42,1971,1971,Male,M,889,5713772,15.6,0.30%
Pennsylvania,42,1972,1972,Female,F,376,6169632,6.1,0.10%
Pennsylvania,42,1972,1972,Male,M,944,5719407,16.5,0.30%
Pennsylvania,42,1973,1973,Female,F,335,6160098,5.4,0.10%
